epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,967.253,1.29251,0.84067,1.02341,0.84914,0.68571,0.79379,0.46287,1.57895,1.30802,1.02511,0.0030035,0.0030035,0.0030035
123,1116.36,1.29167,0.83622,1.0232,0.84648,0.69413,0.79469,0.45636,1.58962,1.29594,1.02897,0.002987,0.002987,0.002987
124,1267.64,1.29042,0.83676,1.02199,0.84095,0.6934,0.79286,0.46339,1.57381,1.3339,1.02899,0.0029705,0.0029705,0.0029705
125,1418.74,1.28993,0.83909,1.02168,0.82135,0.70558,0.79638,0.45909,1.57483,1.33569,1.02785,0.002954,0.002954,0.002954
126,1568.54,1.28578,0.8331,1.02188,0.82651,0.70355,0.79689,0.46364,1.55828,1.31723,1.02979,0.0029375,0.0029375,0.0029375
127,1719.24,1.29689,0.83855,1.02356,0.84035,0.68934,0.79826,0.46452,1.56,1.30941,1.03696,0.002921,0.002921,0.002921
128,1869.9,1.28884,0.83329,1.02615,0.81797,0.7066,0.79919,0.46805,1.57984,1.31466,1.0317,0.0029045,0.0029045,0.0029045
129,2021.26,1.28197,0.82458,1.01819,0.84487,0.68832,0.79732,0.4733,1.54363,1.3058,1.01917,0.002888,0.002888,0.002888
130,2172.31,1.2837,0.82881,1.01748,0.82028,0.7066,0.80002,0.47124,1.53766,1.29957,1.0195,0.0028715,0.0028715,0.0028715
131,2323.15,1.28701,0.82783,1.02267,0.80563,0.70254,0.79963,0.46634,1.54103,1.31443,1.0233,0.002855,0.002855,0.002855
132,2473.1,1.28397,0.82845,1.02107,0.82413,0.70355,0.80051,0.48205,1.55191,1.33472,1.02258,0.0028385,0.0028385,0.0028385
133,2624.19,1.28167,0.82803,1.01963,0.82606,0.70254,0.80144,0.4736,1.54199,1.31621,1.0224,0.002822,0.002822,0.002822
134,2776.64,1.28811,0.82965,1.01909,0.84739,0.68772,0.80065,0.47366,1.55863,1.31149,1.02567,0.0028055,0.0028055,0.0028055
135,2927.02,1.27707,0.82698,1.01762,0.83341,0.70051,0.80057,0.46966,1.56914,1.30763,1.02706,0.002789,0.002789,0.002789
136,3078.48,1.28719,0.82991,1.02028,0.82157,0.70457,0.79704,0.46004,1.56435,1.3123,1.02751,0.0027725,0.0027725,0.0027725
137,3230.64,1.27424,0.82313,1.01169,0.81794,0.70243,0.79625,0.45869,1.5649,1.31941,1.02932,0.002756,0.002756,0.002756
138,3383.67,1.28367,0.82508,1.01574,0.85423,0.68832,0.79803,0.45712,1.56849,1.31953,1.029,0.0027395,0.0027395,0.0027395
139,3534.86,1.27148,0.81619,1.01433,0.84113,0.69442,0.80269,0.46738,1.57762,1.30187,1.03022,0.002723,0.002723,0.002723
140,3686.05,1.26258,0.81192,1.01272,0.84757,0.6887,0.80334,0.46632,1.57357,1.27146,1.02595,0.0027065,0.0027065,0.0027065
141,3835.45,1.26533,0.81423,1.01276,0.85475,0.68325,0.80737,0.47394,1.54785,1.2832,1.0182,0.00269,0.00269,0.00269
142,3985.88,1.25938,0.80558,1.01249,0.81038,0.72023,0.80107,0.46945,1.55822,1.31355,1.02172,0.0026735,0.0026735,0.0026735
143,4137.58,1.25873,0.81196,1.00848,0.82352,0.70964,0.80456,0.47995,1.53762,1.30875,1.01719,0.002657,0.002657,0.002657
144,4286.35,1.26851,0.8144,1.01552,0.82346,0.71034,0.80273,0.48491,1.5365,1.32345,1.01954,0.0026405,0.0026405,0.0026405
145,4437.55,1.26859,0.81326,1.00953,0.82018,0.71776,0.80357,0.48435,1.53812,1.29989,1.01801,0.002624,0.002624,0.002624
146,4587.74,1.25811,0.81019,1.00938,0.82914,0.70451,0.80274,0.48549,1.52783,1.291,1.01633,0.0026075,0.0026075,0.0026075
147,4738.59,1.26031,0.80958,1.00723,0.82063,0.69673,0.79784,0.48509,1.52712,1.32967,1.01887,0.002591,0.002591,0.002591
148,4887.82,1.24952,0.80268,1.01048,0.8364,0.6934,0.79612,0.47941,1.54117,1.3123,1.02035,0.0025745,0.0025745,0.0025745
149,5038.64,1.25916,0.80657,1.0104,0.81365,0.70964,0.79609,0.46926,1.55291,1.32051,1.02486,0.002558,0.002558,0.002558
150,5188.96,1.25884,0.80588,1.0086,0.82097,0.70152,0.79762,0.4689,1.56699,1.31717,1.03026,0.0025415,0.0025415,0.0025415
151,5340.88,1.25195,0.80406,1.00721,0.81756,0.70761,0.80199,0.46462,1.56807,1.32002,1.03126,0.002525,0.002525,0.002525
152,5491.62,1.25541,0.80534,1.00804,0.82921,0.71574,0.80391,0.47511,1.54058,1.30624,1.02207,0.0025085,0.0025085,0.0025085
153,5641.6,1.24405,0.79597,1.00334,0.83218,0.69471,0.79904,0.46986,1.55679,1.3165,1.02698,0.002492,0.002492,0.002492
154,5792.84,1.25208,0.80346,1.00841,0.82241,0.70522,0.79988,0.47774,1.54146,1.3189,1.02384,0.0024755,0.0024755,0.0024755
155,5944.34,1.25269,0.80428,1.00629,0.81998,0.7075,0.79976,0.47438,1.56359,1.31967,1.02897,0.002459,0.002459,0.002459
156,6094.26,1.24874,0.79526,1.00406,0.82459,0.70558,0.79928,0.46818,1.58207,1.32048,1.0338,0.0024425,0.0024425,0.0024425
157,6245.59,1.24698,0.79701,1.0057,0.84137,0.69461,0.79952,0.46179,1.57433,1.32895,1.03325,0.002426,0.002426,0.002426
158,6395.97,1.24952,0.79914,1.00501,0.84579,0.69036,0.7998,0.474,1.55791,1.31437,1.02649,0.0024095,0.0024095,0.0024095
159,6544.95,1.24642,0.79643,1.00596,0.81284,0.71777,0.79856,0.46827,1.57067,1.31563,1.02925,0.002393,0.002393,0.002393
160,6694.53,1.24231,0.79368,1.00395,0.81115,0.71512,0.79792,0.47437,1.56215,1.33639,1.02587,0.0023765,0.0023765,0.0023765
161,6843.57,1.24259,0.79077,1.00421,0.84015,0.69848,0.79716,0.46035,1.59308,1.33474,1.03534,0.00236,0.00236,0.00236
162,6992.85,1.24117,0.79257,1.00535,0.84181,0.69154,0.79812,0.46434,1.57779,1.3226,1.03279,0.0023435,0.0023435,0.0023435
163,7143.6,1.2327,0.78625,0.99959,0.83632,0.69137,0.79678,0.46388,1.57511,1.33523,1.03207,0.002327,0.002327,0.002327
164,7293.04,1.23985,0.79216,1.00362,0.83723,0.70152,0.79662,0.46145,1.58064,1.3474,1.03524,0.0023105,0.0023105,0.0023105
165,7444.63,1.23209,0.78466,0.99943,0.83023,0.70355,0.79648,0.45784,1.57576,1.33659,1.03499,0.002294,0.002294,0.002294
166,7595.72,1.2351,0.78918,0.9985,0.83591,0.69543,0.79737,0.45333,1.59657,1.34069,1.03774,0.0022775,0.0022775,0.0022775
167,7745.29,1.22307,0.77733,0.99784,0.84584,0.69137,0.7969,0.45197,1.60371,1.31945,1.03734,0.002261,0.002261,0.002261
168,7896.33,1.23446,0.7857,0.99982,0.83347,0.69612,0.79911,0.45507,1.59326,1.33462,1.03593,0.0022445,0.0022445,0.0022445
169,8047.15,1.23006,0.78471,1.00113,0.84955,0.68791,0.79761,0.4577,1.57616,1.31985,1.03188,0.002228,0.002228,0.002228
170,8196.7,1.22597,0.78215,0.99901,0.83252,0.70457,0.79889,0.45887,1.57182,1.32684,1.03075,0.0022115,0.0022115,0.0022115
171,8346.91,1.22845,0.77969,0.99731,0.88125,0.66701,0.79561,0.45494,1.58362,1.32386,1.0319,0.002195,0.002195,0.002195
172,8497.6,1.22701,0.78187,0.99527,0.82942,0.7059,0.79908,0.45374,1.58787,1.32837,1.03327,0.0021785,0.0021785,0.0021785
173,8648.28,1.23036,0.78331,1.00067,0.84259,0.6934,0.79931,0.45987,1.5802,1.31941,1.03174,0.002162,0.002162,0.002162
174,8800.62,1.23036,0.78096,0.99941,0.84037,0.70254,0.80232,0.46494,1.57424,1.32335,1.03043,0.0021455,0.0021455,0.0021455
175,8951.32,1.22396,0.77658,0.99564,0.86716,0.68263,0.79943,0.46066,1.59033,1.33899,1.03372,0.002129,0.002129,0.002129
176,9102.29,1.2274,0.77854,0.99847,0.86004,0.69137,0.80277,0.45852,1.59763,1.33102,1.03597,0.0021125,0.0021125,0.0021125
177,9253.34,1.23222,0.78149,0.99973,0.8548,0.69442,0.80118,0.45438,1.60813,1.33293,1.03915,0.002096,0.002096,0.002096
178,9404.2,1.22125,0.77368,0.99513,0.85509,0.68934,0.7999,0.45341,1.61333,1.33155,1.04036,0.0020795,0.0020795,0.0020795
179,9555.98,1.22264,0.77457,0.99623,0.87192,0.68223,0.79814,0.45417,1.6158,1.33264,1.04117,0.002063,0.002063,0.002063
180,9707.3,1.22039,0.77288,0.99463,0.85473,0.68528,0.79887,0.45557,1.61122,1.33151,1.03971,0.0020465,0.0020465,0.0020465
181,9856.93,1.2175,0.77273,0.9952,0.87161,0.6802,0.79843,0.45688,1.6104,1.31839,1.03706,0.00203,0.00203,0.00203
182,10009.4,1.21829,0.77537,0.99361,0.86575,0.6809,0.79745,0.45552,1.61104,1.31777,1.03727,0.0020135,0.0020135,0.0020135
