epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,2244.02,1.27711,0.74309,0.93709,0.86713,0.65381,0.76852,0.44904,1.75318,1.33461,0.92619,0.0030035,0.0030035,0.0030035
123,2353.5,1.28098,0.74496,0.93656,0.87564,0.6467,0.76881,0.43869,1.76832,1.36022,0.93064,0.002987,0.002987,0.002987
124,2464.91,1.28424,0.745,0.93432,0.87444,0.65047,0.7706,0.43405,1.76329,1.3363,0.93182,0.0029705,0.0029705,0.0029705
125,2574.58,1.27573,0.7429,0.9318,0.8697,0.66406,0.77457,0.44008,1.74557,1.33019,0.92675,0.002954,0.002954,0.002954
126,2685.66,1.26643,0.73844,0.93521,0.8642,0.66547,0.773,0.44504,1.75855,1.33548,0.93005,0.0029375,0.0029375,0.0029375
127,2794.93,1.26277,0.7324,0.9354,0.84125,0.66709,0.76792,0.4463,1.76992,1.35183,0.93039,0.002921,0.002921,0.002921
128,2906.74,1.26176,0.73319,0.93426,0.82377,0.67817,0.77032,0.45386,1.74929,1.35671,0.92638,0.0029045,0.0029045,0.0029045
129,3017.65,1.26321,0.73045,0.93504,0.80726,0.68426,0.76899,0.4559,1.73622,1.36923,0.92422,0.002888,0.002888,0.002888
130,3129.84,1.25292,0.72943,0.93034,0.85476,0.65722,0.77099,0.45771,1.71909,1.3419,0.92412,0.0028715,0.0028715,0.0028715
131,3240.95,1.26294,0.73515,0.93623,0.84563,0.65787,0.76596,0.44437,1.78008,1.33838,0.9308,0.002855,0.002855,0.002855
132,3353.29,1.27093,0.73808,0.93191,0.85674,0.65685,0.76879,0.44876,1.76913,1.34804,0.92505,0.0028385,0.0028385,0.0028385
133,3463.32,1.25204,0.72844,0.93048,0.84657,0.65888,0.76852,0.43995,1.79011,1.3807,0.93074,0.002822,0.002822,0.002822
134,3574.9,1.25013,0.72592,0.9272,0.83031,0.68056,0.77447,0.4393,1.79043,1.34812,0.93395,0.0028055,0.0028055,0.0028055
135,3683.96,1.24035,0.72059,0.93201,0.80517,0.69949,0.77198,0.45018,1.78265,1.33137,0.93006,0.002789,0.002789,0.002789
136,3795.67,1.25075,0.72635,0.93136,0.78459,0.70998,0.77366,0.44603,1.77784,1.36113,0.92532,0.0027725,0.0027725,0.0027725
137,3903.54,1.25531,0.73063,0.92947,0.8113,0.69036,0.77126,0.45029,1.76853,1.34473,0.92394,0.002756,0.002756,0.002756
138,4014.64,1.2518,0.72502,0.93052,0.82432,0.66599,0.76217,0.4434,1.76292,1.36321,0.92434,0.0027395,0.0027395,0.0027395
139,4124.11,1.24613,0.72463,0.92896,0.81067,0.68249,0.76788,0.44256,1.75396,1.35095,0.92318,0.002723,0.002723,0.002723
140,4234.02,1.24027,0.72056,0.92671,0.85606,0.66193,0.76666,0.43436,1.78396,1.34644,0.92897,0.0027065,0.0027065,0.0027065
141,4344.08,1.24111,0.72095,0.93032,0.85282,0.65887,0.76737,0.43867,1.7862,1.33756,0.92729,0.00269,0.00269,0.00269
142,4453.62,1.24187,0.72195,0.92778,0.85654,0.65279,0.76816,0.43176,1.79594,1.33192,0.92932,0.0026735,0.0026735,0.0026735
143,4565.38,1.23756,0.71441,0.92537,0.83272,0.66711,0.76713,0.43772,1.79658,1.33001,0.92976,0.002657,0.002657,0.002657
144,4673.44,1.24317,0.71665,0.92806,0.83014,0.6731,0.76693,0.43644,1.79898,1.32839,0.93331,0.0026405,0.0026405,0.0026405
145,4784.25,1.24004,0.71863,0.92666,0.85026,0.66193,0.77246,0.44137,1.7882,1.31663,0.92747,0.002624,0.002624,0.002624
146,4893.57,1.22888,0.71465,0.92628,0.84162,0.67107,0.77402,0.44794,1.78776,1.31185,0.92953,0.0026075,0.0026075,0.0026075
147,5004.3,1.23486,0.71392,0.92638,0.86614,0.64379,0.76875,0.44572,1.79386,1.33259,0.93229,0.002591,0.002591,0.002591
148,5114.19,1.2262,0.71176,0.92495,0.84542,0.66073,0.76663,0.43609,1.8125,1.33459,0.93281,0.0025745,0.0025745,0.0025745
149,5225.17,1.22913,0.71149,0.92777,0.83329,0.66396,0.76568,0.43649,1.79801,1.34264,0.9324,0.002558,0.002558,0.002558
150,5334.7,1.22506,0.70841,0.92177,0.83762,0.65987,0.76865,0.43175,1.81994,1.32992,0.93911,0.0025415,0.0025415,0.0025415
151,5445.25,1.23622,0.71367,0.9271,0.80588,0.68279,0.77115,0.4324,1.80942,1.31418,0.93675,0.002525,0.002525,0.002525
152,5555.13,1.21864,0.7038,0.9229,0.83062,0.66213,0.76641,0.43809,1.79972,1.31722,0.93837,0.0025085,0.0025085,0.0025085
153,5666.28,1.2269,0.7092,0.92212,0.83549,0.66701,0.76651,0.43685,1.80272,1.31145,0.93626,0.002492,0.002492,0.002492
154,5776.07,1.21267,0.69858,0.92305,0.85005,0.66759,0.76938,0.43671,1.80667,1.3087,0.932,0.0024755,0.0024755,0.0024755
155,5886.75,1.22141,0.70743,0.92197,0.84349,0.67005,0.76824,0.44045,1.79013,1.31881,0.93096,0.002459,0.002459,0.002459
156,5995.63,1.22341,0.70771,0.92478,0.85345,0.66809,0.76782,0.44252,1.80136,1.33715,0.93276,0.0024425,0.0024425,0.0024425
157,6106.98,1.21514,0.70415,0.9238,0.84144,0.67343,0.772,0.44434,1.7903,1.32493,0.92987,0.002426,0.002426,0.002426
158,6216.07,1.2115,0.69995,0.91957,0.85083,0.65685,0.7708,0.44543,1.7873,1.30615,0.93112,0.0024095,0.0024095,0.0024095
159,6324.07,1.20954,0.69901,0.91823,0.83854,0.67005,0.76824,0.44283,1.79326,1.31416,0.93076,0.002393,0.002393,0.002393
160,6431,1.2135,0.70265,0.92166,0.83969,0.66599,0.77025,0.44883,1.77966,1.30265,0.92835,0.0023765,0.0023765,0.0023765
161,6536.89,1.20494,0.69628,0.92042,0.84583,0.66701,0.77021,0.45343,1.77642,1.30872,0.92489,0.00236,0.00236,0.00236
162,6644.71,1.20173,0.69384,0.91658,0.83465,0.67513,0.77293,0.45044,1.79022,1.31429,0.93007,0.0023435,0.0023435,0.0023435
163,6751.46,1.20713,0.6964,0.92019,0.83656,0.6731,0.7726,0.44937,1.7895,1.3104,0.93009,0.002327,0.002327,0.002327
164,6859.39,1.2237,0.7048,0.92255,0.84612,0.67411,0.77339,0.44312,1.81382,1.31217,0.93088,0.0023105,0.0023105,0.0023105
165,6965.82,1.2043,0.69328,0.919,0.85764,0.67513,0.77581,0.43796,1.82622,1.32853,0.93351,0.002294,0.002294,0.002294
166,7074.22,1.20513,0.69514,0.91912,0.84973,0.6774,0.77588,0.43826,1.82624,1.31702,0.9344,0.0022775,0.0022775,0.0022775
167,7180.72,1.20911,0.69721,0.91934,0.85038,0.6731,0.77353,0.43764,1.82687,1.30065,0.93613,0.002261,0.002261,0.002261
168,7287.55,1.19768,0.69103,0.91743,0.84586,0.6731,0.77182,0.44314,1.82695,1.29886,0.93423,0.0022445,0.0022445,0.0022445
169,7395.34,1.20614,0.69462,0.91806,0.83557,0.67716,0.77057,0.44359,1.83496,1.32743,0.93739,0.002228,0.002228,0.002228
170,7501.77,1.19467,0.69115,0.91772,0.84952,0.66701,0.77111,0.44572,1.8341,1.31092,0.93847,0.0022115,0.0022115,0.0022115
171,7609.54,1.20089,0.69164,0.91797,0.86013,0.66178,0.77187,0.44666,1.82646,1.31127,0.9359,0.002195,0.002195,0.002195
172,7715.8,1.19734,0.69011,0.91568,0.83296,0.67614,0.77312,0.44857,1.82604,1.3211,0.93486,0.0021785,0.0021785,0.0021785
173,7822.54,1.19696,0.69262,0.91673,0.84733,0.67411,0.77456,0.44502,1.80978,1.3133,0.93184,0.002162,0.002162,0.002162
174,7931.15,1.19801,0.69249,0.91705,0.84718,0.66193,0.77366,0.4478,1.79277,1.32058,0.92787,0.0021455,0.0021455,0.0021455
175,8043.77,1.1873,0.68363,0.91348,0.83497,0.67005,0.77419,0.44607,1.80148,1.32615,0.93075,0.002129,0.002129,0.002129
176,8155.67,1.18864,0.684,0.91472,0.83614,0.66829,0.77249,0.44753,1.80229,1.31293,0.93198,0.0021125,0.0021125,0.0021125
177,8271.24,1.19548,0.68916,0.91698,0.81934,0.6802,0.76888,0.44524,1.80427,1.3182,0.93552,0.002096,0.002096,0.002096
178,8381.76,1.19734,0.68562,0.91658,0.84305,0.66701,0.7696,0.44791,1.80973,1.34622,0.93625,0.0020795,0.0020795,0.0020795
179,8493.17,1.18279,0.68089,0.91244,0.84626,0.66497,0.76915,0.44733,1.8024,1.34671,0.93311,0.002063,0.002063,0.002063
180,8601.66,1.18506,0.68292,0.91429,0.84677,0.66762,0.76765,0.44852,1.79281,1.34587,0.93175,0.0020465,0.0020465,0.0020465
