epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,9124.62,nan,nan,nan,0.81043,0.65076,0.76358,0.42687,nan,nan,nan,0.0018485,0.0018485,0.0018485
193,9272.34,nan,nan,nan,0.81089,0.65381,0.76273,0.42676,nan,nan,nan,0.001832,0.001832,0.001832
194,9420.23,nan,nan,nan,0.81197,0.65324,0.76379,0.42727,nan,nan,nan,0.0018155,0.0018155,0.0018155
195,9569.15,nan,nan,nan,0.81206,0.65076,0.76367,0.42761,nan,nan,nan,0.001799,0.001799,0.001799
196,9716.65,nan,nan,nan,0.81288,0.65273,0.7642,0.4279,nan,nan,nan,0.0017825,0.0017825,0.0017825
197,9865.06,nan,nan,nan,0.81481,0.65178,0.76386,0.42782,nan,nan,nan,0.001766,0.001766,0.001766
198,10014.4,nan,nan,nan,0.8142,0.65482,0.76382,0.42733,nan,nan,nan,0.0017495,0.0017495,0.0017495
199,10161.7,nan,nan,nan,0.81019,0.65437,0.76283,0.42712,nan,nan,nan,0.001733,0.001733,0.001733
200,10310.7,nan,nan,nan,0.80975,0.65248,0.76289,0.42736,nan,nan,nan,0.0017165,0.0017165,0.0017165
201,10458.5,nan,nan,nan,0.80934,0.65504,0.76329,0.42703,nan,nan,nan,0.0017,0.0017,0.0017
202,10607.4,nan,nan,nan,0.80957,0.65173,0.76297,0.4267,nan,nan,nan,0.0016835,0.0016835,0.0016835
203,10756.8,nan,nan,nan,0.80924,0.65464,0.76349,0.42652,nan,nan,nan,0.001667,0.001667,0.001667
204,10905.4,nan,nan,nan,0.80995,0.65332,0.76396,0.42706,nan,nan,nan,0.0016505,0.0016505,0.0016505
205,11059.6,nan,nan,nan,0.81031,0.65178,0.76332,0.42732,nan,nan,nan,0.001634,0.001634,0.001634
206,11209.6,nan,nan,nan,0.81473,0.64975,0.76305,0.42686,nan,nan,nan,0.0016175,0.0016175,0.0016175
