epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,9370.08,1.24036,0.71677,0.92841,0.80375,0.68934,0.76124,0.4375,1.76626,1.56421,0.92654,0.002888,0.002888,0.002888
130,9493.1,1.23217,0.71376,0.92985,0.8317,0.67005,0.76297,0.44697,1.75132,1.56186,0.92238,0.0028715,0.0028715,0.0028715
131,9618.22,1.23231,0.7151,0.92869,0.84233,0.66169,0.76206,0.44124,1.77104,1.57608,0.92532,0.002855,0.002855,0.002855
132,9743.73,1.23426,0.71228,0.92845,0.81579,0.68342,0.76227,0.44607,1.77566,1.55223,0.92965,0.0028385,0.0028385,0.0028385
133,9865.75,1.23545,0.71271,0.92954,0.84421,0.67116,0.76388,0.44809,1.75769,1.51892,0.92541,0.002822,0.002822,0.002822
134,9987.44,1.22637,0.70452,0.92551,0.82531,0.68426,0.76684,0.44775,1.74696,1.53504,0.92464,0.0028055,0.0028055,0.0028055
135,10111.1,1.22938,0.7107,0.92873,0.82008,0.68832,0.76944,0.45331,1.71892,1.54938,0.92,0.002789,0.002789,0.002789
136,10236,1.24649,0.71498,0.92992,0.81305,0.69763,0.76754,0.45856,1.69375,1.57892,0.91886,0.0027725,0.0027725,0.0027725
137,10358.2,1.23203,0.70637,0.92466,0.82414,0.67411,0.76318,0.44748,1.72002,1.58208,0.92388,0.002756,0.002756,0.002756
138,10481.3,1.21635,0.70057,0.92479,0.82199,0.67975,0.76643,0.45287,1.71542,1.58713,0.92162,0.0027395,0.0027395,0.0027395
139,10608.3,1.22081,0.70453,0.92682,0.83434,0.68629,0.77031,0.45756,1.71475,1.55611,0.91963,0.002723,0.002723,0.002723
140,10732.3,1.22075,0.70594,0.92432,0.81824,0.681,0.76119,0.44966,1.74156,1.57795,0.9232,0.0027065,0.0027065,0.0027065
141,10855.5,1.22713,0.70876,0.92705,0.81748,0.68205,0.76302,0.44924,1.74005,1.58976,0.92405,0.00269,0.00269,0.00269
142,10979.7,1.22217,0.70318,0.92649,0.82269,0.67361,0.76533,0.45066,1.75775,1.67933,0.92621,0.0026735,0.0026735,0.0026735
143,11105.8,1.21633,0.70235,0.92242,0.83124,0.67919,0.76876,0.4536,1.73506,1.58556,0.92722,0.002657,0.002657,0.002657
144,11228,1.20905,0.69676,0.92225,0.82198,0.67972,0.77252,0.45461,1.72314,1.60276,0.92522,0.0026405,0.0026405,0.0026405
145,11352.1,1.21461,0.69934,0.92197,0.83955,0.67919,0.77135,0.45592,1.7043,1.59889,0.92225,0.002624,0.002624,0.002624
146,11477.9,1.20893,0.69677,0.9231,0.84538,0.68325,0.77291,0.45951,1.69278,1.55759,0.92252,0.0026075,0.0026075,0.0026075
147,11600.4,1.20727,0.69625,0.92395,0.83429,0.69239,0.77295,0.45713,1.71356,1.56571,0.92578,0.002591,0.002591,0.002591
148,11725.4,1.21678,0.6999,0.92421,0.84089,0.6707,0.77097,0.45895,1.7212,1.57383,0.92768,0.0025745,0.0025745,0.0025745
149,11848.2,1.21319,0.69611,0.92107,0.83477,0.68223,0.77308,0.45684,1.71758,1.53871,0.9258,0.002558,0.002558,0.002558
150,11971.8,1.21211,0.69688,0.92077,0.83223,0.67989,0.77071,0.45795,1.71018,1.55304,0.92548,0.0025415,0.0025415,0.0025415
151,12094.2,1.20881,0.69481,0.92226,0.84972,0.67716,0.77344,0.46342,1.72814,1.5644,0.9248,0.002525,0.002525,0.002525
