epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,2015.08,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0029045,0.0029045,0.0029045
129,2158.72,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002888,0.002888,0.002888
130,2302.31,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0028715,0.0028715,0.0028715
131,2446.11,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002855,0.002855,0.002855
132,2589.08,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0028385,0.0028385,0.0028385
133,2734.24,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002822,0.002822,0.002822
134,2877.29,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0028055,0.0028055,0.0028055
135,3021.2,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002789,0.002789,0.002789
136,3164.52,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0027725,0.0027725,0.0027725
137,3308.1,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002756,0.002756,0.002756
138,3451.73,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0027395,0.0027395,0.0027395
139,3595.56,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002723,0.002723,0.002723
140,3739.72,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0027065,0.0027065,0.0027065
141,3883.25,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00269,0.00269,0.00269
142,4027.48,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0026735,0.0026735,0.0026735
143,4169.5,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002657,0.002657,0.002657
144,4312.76,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0026405,0.0026405,0.0026405
145,4455.34,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002624,0.002624,0.002624
146,4598.87,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0026075,0.0026075,0.0026075
147,4742.03,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002591,0.002591,0.002591
148,4886.1,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0025745,0.0025745,0.0025745
149,5030.18,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002558,0.002558,0.002558
150,5173.36,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0025415,0.0025415,0.0025415
151,5317.4,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002525,0.002525,0.002525
152,5463,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0025085,0.0025085,0.0025085
153,5606.99,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002492,0.002492,0.002492
154,5750.33,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0024755,0.0024755,0.0024755
155,5895.13,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002459,0.002459,0.002459
156,6039.11,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0024425,0.0024425,0.0024425
157,6183.1,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002426,0.002426,0.002426
158,6325.72,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0024095,0.0024095,0.0024095
159,6469.76,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002393,0.002393,0.002393
160,6612.71,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0023765,0.0023765,0.0023765
161,6756.28,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00236,0.00236,0.00236
162,6899.95,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0023435,0.0023435,0.0023435
163,7044.5,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002327,0.002327,0.002327
164,7187.79,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0023105,0.0023105,0.0023105
165,7331.67,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002294,0.002294,0.002294
166,238.081,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0022775,0.0022775,0.0022775
167,388.292,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002261,0.002261,0.002261
168,535.576,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0022445,0.0022445,0.0022445
169,683.075,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002228,0.002228,0.002228
